match_api_id,home_team_api_id,away_team_api_id,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,date,label
483532.0,8639.0,8481.0,1.0,1.0,4.0,3.0,0.0,0.0,2009-05-30 00:00:00,Win
483533.0,8689.0,8682.0,1.0,-5.0,3.0,2.0,1.0,0.0,2009-05-30 00:00:00,Draw
483534.0,8592.0,9851.0,13.0,-1.0,8.0,4.0,0.0,0.0,2009-05-30 00:00:00,Win
483535.0,9830.0,8583.0,-10.0,7.0,1.0,8.0,0.0,1.0,2009-05-30 00:00:00,Win
483536.0,9831.0,9746.0,-4.0,-10.0,2.0,2.0,0.0,1.0,2009-05-30 00:00:00,Draw
483537.0,9847.0,9829.0,-3.0,-1.0,3.0,4.0,0.0,1.0,2009-05-30 00:00:00,Draw
483538.0,9853.0,9873.0,-7.0,1.0,2.0,4.0,0.0,1.0,2009-05-30 00:00:00,Win
483539.0,9941.0,9748.0,4.0,6.0,3.0,5.0,0.0,1.0,2009-05-30 00:00:00,Draw
483159.0,7819.0,9847.0,1.0,0.0,1.0,1.0,0.0,0.0,2008-08-30 00:00:00,Defeat
483160.0,9855.0,9829.0,0.0,1.0,2.0,1.0,0.0,0.0,2008-08-30 00:00:00,Win
483161.0,8639.0,9827.0,-3.0,2.0,0.0,2.0,0.0,0.0,2008-08-31 00:00:00,Win
483162.0,8689.0,8583.0,-1.0,-4.0,1.0,1.0,0.0,0.0,2008-08-30 00:00:00,Defeat
483163.0,8592.0,9874.0,5.0,-2.0,2.0,0.0,0.0,0.0,2008-08-30 00:00:00,Win
483164.0,8481.0,9746.0,-1.0,-1.0,0.0,1.0,0.0,0.0,2008-08-30 00:00:00,Win
483165.0,9830.0,8682.0,-3.0,2.0,0.0,2.0,0.0,0.0,2008-08-30 00:00:00,Defeat
483166.0,9831.0,9873.0,1.0,1.0,2.0,2.0,0.0,0.0,2008-08-30 00:00:00,Win
483167.0,9853.0,9748.0,-1.0,5.0,1.0,2.0,0.0,0.0,2008-08-31 00:00:00,Defeat
483168.0,9941.0,9851.0,-2.0,0.0,1.0,1.0,0.0,0.0,2008-08-31 00:00:00,Draw
483169.0,8583.0,8481.0,-2.0,0.0,2.0,1.0,0.0,0.0,2008-09-13 00:00:00,Draw
483170.0,9827.0,8592.0,1.0,6.0,2.0,3.0,0.0,0.0,2008-09-13 00:00:00,Draw
483171.0,7819.0,9853.0,0.0,-2.0,1.0,1.0,0.0,0.0,2008-09-14 00:00:00,Win
483172.0,8682.0,9941.0,5.0,-2.0,3.0,1.0,0.0,0.0,2008-09-13 00:00:00,Defeat
483173.0,9748.0,9831.0,6.0,3.0,3.0,3.0,0.0,0.0,2008-09-13 00:00:00,Win
483174.0,9829.0,8689.0,0.0,-3.0,1.0,1.0,0.0,0.0,2008-09-13 00:00:00,Win
483175.0,9847.0,9830.0,1.0,-6.0,2.0,0.0,0.0,0.0,2008-09-14 00:00:00,Win
483176.0,9851.0,9746.0,0.0,-2.0,1.0,1.0,0.0,0.0,2008-09-13 00:00:00,Draw
483177.0,9874.0,8639.0,-3.0,-2.0,0.0,1.0,0.0,0.0,2008-09-14 00:00:00,Draw
483178.0,9873.0,9855.0,-1.0,1.0,2.0,3.0,0.0,0.0,2008-09-13 00:00:00,Draw
483179.0,9855.0,9827.0,1.0,1.0,3.0,2.0,0.0,0.0,2008-09-20 00:00:00,Defeat
483180.0,9746.0,9748.0,-2.0,7.0,1.0,4.0,0.0,0.0,2008-09-20 00:00:00,Defeat
483181.0,8689.0,7819.0,-5.0,2.0,1.0,2.0,0.0,0.0,2008-09-20 00:00:00,Draw
483182.0,8639.0,8583.0,-2.0,-2.0,1.0,2.0,0.0,0.0,2008-09-20 00:00:00,Win
483183.0,8592.0,9829.0,6.0,2.0,3.0,2.0,0.0,0.0,2008-09-21 00:00:00,Draw
483184.0,8481.0,9851.0,0.0,0.0,1.0,1.0,0.0,0.0,2008-09-21 00:00:00,Draw
483185.0,9830.0,9873.0,-7.0,-1.0,0.0,2.0,0.0,0.0,2008-09-20 00:00:00,Win
483186.0,9831.0,8682.0,2.0,4.0,3.0,3.0,0.0,0.0,2008-09-20 00:00:00,Draw
483187.0,9853.0,9847.0,-4.0,2.0,1.0,3.0,0.0,0.0,2008-09-21 00:00:00,Win
483188.0,9941.0,9874.0,-1.0,-3.0,2.0,0.0,0.0,0.0,2008-09-20 00:00:00,Win
483189.0,8583.0,9746.0,-3.0,-3.0,2.0,1.0,0.0,0.0,2008-09-27 00:00:00,Win
483190.0,9827.0,9853.0,2.0,-3.0,3.0,2.0,0.0,0.0,2008-09-28 00:00:00,Draw
483191.0,7819.0,9830.0,2.0,-5.0,2.0,1.0,0.0,0.0,2008-09-27 00:00:00,Win
483192.0,8682.0,8592.0,4.0,6.0,3.0,3.0,0.0,0.0,2008-09-27 00:00:00,Draw
483193.0,9748.0,8481.0,8.0,0.0,5.0,1.0,0.0,0.0,2008-09-27 00:00:00,Win
